marca,modelo,ano,km,preco_eur,combustivel,transmissao,condicao,localizacao,data_anuncio,url,titulo,imagem_url,pagina_origem,recolhido_em
BMW,420D COUPÉ,2013.0,185000.0,21950.0,,,,Golães,Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-420d-coup-look-m-performance-IDJqLuA.html?search_reason=search%7Corganic,BMW 420D COUPÉ LOOK M Performance,,5,2026-06-21 23:46
BMW,M4 Competition,2023.0,49500.0,85250.0,,,,Alverca Do Ribatejo E Sobralinho,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-m4-competition-ID8Q0xD7.html,BMW M4 Competition,,5,2026-06-21 23:46
BMW,Séire 1,2019.0,75747.0,17250.0,,,,"Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail",Hoje às 10:48,https://www.olx.pt/d/anuncio/bmw-sire-1-diesel-116d-line-urban-IDJt1qX.html?search_reason=search%7Corganic,BMW Séire 1  Diesel 116d Line Urban,,5,2026-06-21 23:46
BMW,i3 (120,2019.0,78643.0,17650.0,,,,Lousã,Hoje às 15:50,https://www.standvirtual.com/carros/anuncio/bmw-i3-120-ah-ID8Q0BdU.html,BMW i3 (120 Ah),,5,2026-06-21 23:46
BMW,118 i,2020.0,132729.0,17980.0,,,,"Gondomar (São Cosme), Valbom E Jovim",Para o topo hoje às 19:52,https://www.standvirtual.com/carros/anuncio/bmw-118-i-corporate-edition-auto-ID8Q0ADY.html,BMW 118 i Corporate Edition Auto,,5,2026-06-21 23:46
BMW,418 Gran,2015.0,272963.0,16900.0,,,,Covelas,Para o topo hoje às 19:42,https://www.standvirtual.com/carros/anuncio/bmw-418-gran-coup-d-line-sport-auto-ID8Q0eXW.html,BMW 418 Gran Coupé d Line Sport Auto,,5,2026-06-21 23:46
BMW,320d E90,2011.0,308000.0,11900.0,,,,"Aldoar, Foz Do Douro E Nevogilde",Hoje às 15:22,https://www.olx.pt/d/anuncio/bmw-320d-e90-lci-184cv-2011-caixa-manual-IDJt348.html?search_reason=search%7Corganic,BMW 320d E90 LCI | 184cv | 2011 | Caixa Manual,,5,2026-06-21 23:46
BMW,428 i,2013.0,129231.0,31990.0,,,,Trofa,Hoje às 16:46,https://www.standvirtual.com/carros/anuncio/bmw-428-i-xdrive-pack-m-auto-ID8PZgYj.html,BMW 428 i xDrive Pack M Auto,,5,2026-06-21 23:46
BMW,i7 eDrive50,2026.0,1.0,121992.0,,,,Porto Salvo,Para o topo hoje às 22:08,https://www.standvirtual.com/carros/anuncio/bmw-i7-edrive50-ID8PYGG2.html,BMW i7 eDrive50,,5,2026-06-21 23:46
BMW,420d Coupe,2014.0,216000.0,22990.0,,,,"Aver-O-Mar, Amorim E Terroso",Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-420d-coupe-auto-look-m4-desde-319-ms-IDJmU6V.html?search_reason=search%7Cpromoted,BMW 420d Coupe Auto Look M4 - Desde 319€ Mês,https://ireland.apollo.olxcdn.com:443/v1/files/z90xsilgstoh-PT/image;s=150x113;q=50,6,2026-06-21 23:46
BMW,116 d,2013.0,274975.0,9400.0,,,,Gonça,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-116-d-efficientdynamics-ID8Q0xsF.html,BMW 116 d EfficientDynamics,https://ireland.apollo.olxcdn.com:443/v1/files/860117el8u4d1-PT/image;s=150x113;q=50,6,2026-06-21 23:46
BMW,E53 X5,2005.0,85000.0,33900.0,,,,Parque das Nações,Hoje às 11:56,https://www.olx.pt/d/anuncio/bmw-e53-x5-4-8is-nacional-IDJ4J5w.html?search_reason=search%7Corganic,BMW E53 X5 4.8iS Nacional,https://ireland.apollo.olxcdn.com:443/v1/files/w47tbe9f5y8h3-PT/image;s=150x113;q=50,6,2026-06-21 23:46
BMW,418 Gran,2016.0,172000.0,24950.0,,,,Frazão Arreigada,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-418-gran-coup-d-aut-m-sport-ID8Q0tVl.html,BMW 418 Gran Coupé d Aut. M Sport,https://ireland.apollo.olxcdn.com:443/v1/files/lg6rdqzfumj72-PT/image;s=150x113;q=50,6,2026-06-21 23:46
BMW,318D F31,2015.0,161000.0,18950.0,,,,Golães,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-318d-f31-pack-m-IDJsej6.html?search_reason=search%7Corganic,BMW 318D F31 Pack M,,6,2026-06-21 23:46
BMW,114 d,2014.0,237801.0,7450.0,,,,Corroios,18 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-114-d-ID8Q0Amc.html,BMW 114 d,,6,2026-06-21 23:46
BMW,330 e,2018.0,110000.0,18900.0,,,,Oeiras,Para o topo a 18 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-330-e-iperformance-line-sport-shadow-ID8Q0lIF.html,BMW 330 e iPerformance Line Sport Shadow,,6,2026-06-21 23:46
BMW,320 d,2008.0,230000.0,6999.0,,,,"Gondomar (São Cosme), Valbom E Jovim",Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-320-d-sport-ID8Q0own.html,BMW 320 d Sport,,6,2026-06-21 23:46
BMW,418 Gran,2014.0,165000.0,20890.0,,,,Palmeira,Hoje às 19:41,https://www.standvirtual.com/carros/anuncio/bmw-418-gran-coup-d-pack-m-auto-ID8PZdKc.html,BMW 418 Gran Coupé d Pack M Auto,,6,2026-06-21 23:46
BMW,M2 Auto,2025.0,5500.0,92500.0,,,,Belém,Hoje às 15:41,https://www.standvirtual.com/carros/anuncio/bmw-m2-auto-ID8Q0BdR.html,BMW M2 Auto,,6,2026-06-21 23:46
BMW,Z4 2.0i,2007.0,70000.0,16990.0,,,,Massamá E Monte Abraão,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-z4-2-0i-150cv-apenas-70-000km-IDJh9Os.html?search_reason=search%7Corganic,BMW Z4 2.0i 150cv   |  APENAS  70.000KM,,6,2026-06-21 23:46
BMW,320d M,2013.0,190000.0,16990.0,,,,Nogueira E Silva Escura,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-320d-m-performance-IDJoYx7.html?search_reason=search%7Corganic,Bmw 320d M Performance,,6,2026-06-21 23:46
BMW,520d em,2002.0,311000.0,4500.0,,,,Tomar (São João Baptista) E Santa Maria Dos Olivais,Hoje às 13:09,https://www.olx.pt/d/anuncio/bmw-520d-em-bom-estado-IDJt2rj.html?search_reason=search%7Cpromoted,BMW 520d em bom estado,,6,2026-06-21 23:46
BMW,x1 sdrive,2016.0,79000.0,25000.0,,,,Almancil,Hoje às 21:14,https://www.olx.pt/d/anuncio/bmw-x1-sdrive-2-0-d-pack-m-IDJt5Ll.html?search_reason=search%7Cpromoted,Bmw x1 sdrive 2.0 d pack M,,6,2026-06-21 23:46
BMW,X3,2026.0,1.0,73890.0,,,,Porto Salvo,Para o topo hoje às 22:38,https://www.standvirtual.com/carros/anuncio/bmw-x3-ID8PKh8y.html,BMW X3,,6,2026-06-21 23:46
BMW,420d Coupe,2015.0,225000.0,23490.0,,,,"Aver-O-Mar, Amorim E Terroso",Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-420d-coupe-auto-look-m4-desde-325-ms-IDJrnKs.html?search_reason=search%7Corganic,BMW 420d Coupe Auto Look M4 - Desde 325€ Mês,,6,2026-06-21 23:46
BMW,i3 94Ah,2017.0,90296.0,17500.0,,,,"Ovar, São João, Arada E São Vicente De Pereira Jusã",Hoje às 21:21,https://www.standvirtual.com/carros/anuncio/bmw-i3-94ah-exa-comfort-package-advance-ID8Q0oDW.html,BMW i3 94Ah +EXA +Comfort Package Advance,,6,2026-06-21 23:46
BMW,118,2009.0,320000.0,8500.0,,,,Arcozelo,Para o topo hoje às 19:16,https://www.standvirtual.com/carros/anuncio/bmw-118-ID8PXwRn.html,BMW 118,,6,2026-06-21 23:46
BMW,320,2012.0,226829.0,9990.0,,,,Fátima,20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-320-ID8Q0hJx.html,BMW 320,,6,2026-06-21 23:46
BMW,318d touring,2012.0,276000.0,8750.0,,,,Agualva E Mira-Sintra,20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-318d-touring-IDJsVwq.html?search_reason=search%7Corganic,BMW 318d touring,,6,2026-06-21 23:46
BMW,X1 16,2019.0,75000.0,20950.0,,,,Brito,Para o topo hoje às 22:14,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-auto-line-sport-ID8Q0k3o.html,BMW X1 16 d sDrive Auto Line Sport,,6,2026-06-21 23:46
BMW,i3 +Comfort,2015.0,80000.0,13400.0,,,,São Domingos de Rana,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-i3-comfort-package-advance-ID8PN4r2.html,BMW i3 +Comfort Package Advance,,6,2026-06-21 23:46
BMW,118D Sport,2008.0,260000.0,6800.0,,,,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória",19 de junho de 2026,https://www.olx.pt/d/anuncio/vendo-bmw-118d-sport-IDJsMbv.html?search_reason=search%7Corganic,Vendo BMW 118D Sport,,6,2026-06-21 23:46
BMW,418 Gran,2020.0,79000.0,24750.0,,,,Campanhã,Para o topo hoje às 19:01,https://www.standvirtual.com/carros/anuncio/bmw-418-gran-coup-d-advantage-auto-ID8Q0uky.html,BMW 418 Gran Coupé d Advantage Auto,,6,2026-06-21 23:46
BMW,225xe active,2018.0,166000.0,14250.0,,,,Carcavelos E Parede,Hoje às 12:34,https://www.olx.pt/d/anuncio/bmw-225xe-active-tourer-hbrido-plug-in-IDJpfXq.html?search_reason=search%7Corganic,BMW 225xe active tourer híbrido plug-in,,6,2026-06-21 23:46
Carro,cabrio 220D,2015.0,91100.0,25000.0,,,,Santa Bárbara de Nexe,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/carro-cabrio-220d-luxury-IDJsuqJ.html?search_reason=search%7Cpromoted,carro cabrio 220D Luxury,,6,2026-06-21 23:46
BMW,X1 16,2019.0,118000.0,24900.0,,,,Esposende,Para o topo hoje às 19:14,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-auto-xline-ID8PYtjN.html,BMW X1 16 d sDrive Auto xLine,,6,2026-06-21 23:46
BMW,316 d,2012.0,160000.0,10999.0,,,,Algueirão-Mem Martins,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-316-d-financiamento-disponvel-IDJnoSe.html?search_reason=search%7Cpromoted,BMW 316 d | Financiamento disponível,,6,2026-06-21 23:46
BMW,185cv/Correntes Trocadas,2013.0,260000.0,9990.0,,,,"Santa Maria Da Feira, Travanca, Sanfins E Espargo",Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/reservado-bmw-185cv-correntes-trocadas-IDJhxpy.html?search_reason=search%7Corganic,Reservado Bmw 185cv/Correntes Trocadas,,6,2026-06-21 23:46
BMW,serie 1,2007.0,271000.0,9999.0,,,,Matosinhos E Leça Da Palmeira,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-serie-1-118d-2-0-IDJprjk.html?search_reason=search%7Corganic,Bmw serie 1 118d 2.0,,6,2026-06-21 23:46
BMW,550 i,2011.0,159878.0,29900.0,,,,São Martinho Sande,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-550-i-pack-m-auto-ID8PTqsm.html,BMW 550 i Pack M Auto,,6,2026-06-21 23:46
BMW,545e Xdrive,,140000.0,42900.0,,,,Trofa,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-545e-xdrive-fullextras-IDJsMvr.html?search_reason=search%7Corganic,BMW 545e Xdrive FullExtras,,6,2026-06-21 23:46
BMW,530e luxury,2019.0,146000.0,22900.0,,,,"Almada, Cova Da Piedade, Pragal E Cacilhas",19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-530e-luxury-line-facelift-IDJphUr.html?search_reason=search%7Corganic,Bmw 530e  luxury Line Facelift,,6,2026-06-21 23:46
BMW,iX3 M,2022.0,74000.0,40550.0,,,,"Custóias, Leça Do Balio E Guifões",Para o topo hoje às 19:08,https://www.standvirtual.com/carros/anuncio/bmw-ix3-m-sport-impressive-ID8Q0A2m.html,BMW iX3 M Sport Impressive,,6,2026-06-21 23:46
BMW,120 d,2015.0,187000.0,15900.0,,,,Rio de Mouro,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-120-d-edition-m-sport-shadow-ID8Q0uKE.html,BMW 120 d Edition M Sport Shadow,,6,2026-06-21 23:46
BMW,328 i,2012.0,175105.0,29990.0,,,,Trofa,Hoje às 16:46,https://www.standvirtual.com/carros/anuncio/bmw-328-i-auto-pack-m-ID8PZgUH.html,BMW 328 i Auto Pack M,,6,2026-06-21 23:46
BMW,420D Coupe,2015.0,,21999.0,,,,Espinho,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-420d-coupe-m-performance-IDJrOYn.html?search_reason=search%7Corganic,Bmw 420D Coupe M Performance,,6,2026-06-21 23:46
BMW,520d Touring,2006.0,330000.0,5990.0,,,,Massamá E Monte Abraão,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-520d-touring-163cv-IDJ1tUB.html?search_reason=search%7Corganic,Bmw 520d Touring 163cv,,6,2026-06-21 23:46
BMW,520 d,2023.0,72000.0,34750.0,,,,Campanhã,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-520-d-auto-ID8PZOIb.html,BMW 520 d Auto,,6,2026-06-21 23:46
BMW,320 d,2013.0,250300.0,12700.0,,,,Urgezes,Para o topo hoje às 13:25,https://www.standvirtual.com/carros/anuncio/bmw-320-d-ed-line-sport-ID8Q0ztX.html,BMW 320 d ED Line Sport,,6,2026-06-21 23:46
BMW,118 d,2011.0,231200.0,13500.0,,,,Baguim do Monte,Para o topo hoje às 10:11,https://www.standvirtual.com/carros/anuncio/bmw-118-d-cabrio-ID8Q0ug1.html,BMW 118 d Cabrio,,6,2026-06-21 23:46
BMW,323 Ci,2000.0,194348.0,14250.0,,,,São Victor,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-323-ci-ID8Q0vbo.html,BMW 323 Ci,,6,2026-06-21 23:46
BMW,840 d,2021.0,74000.0,67500.0,,,,Porto de Mós,Hoje às 09:41,https://www.standvirtual.com/carros/anuncio/bmw-840-d-xdrive-pack-m-pro-ID8PZVNI.html,BMW 840 d xDrive Pack M Pro,,6,2026-06-21 23:46
BMW,116 d,2016.0,190000.0,16900.0,,,,Ramada E Caneças,Para o topo hoje às 22:24,https://www.standvirtual.com/carros/anuncio/bmw-116-d-aut-edition-m-sport-shadow-ID8PZ5VE.html,BMW 116 d Aut. Edition M Sport Shadow,,6,2026-06-21 23:46
BMW,318 d,2018.0,119000.0,16500.0,,,,Alvalade,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-318-d-auto-ID8Q0v0X.html,BMW 318 d Auto,,6,2026-06-21 23:46
BMW,M2 Auto,2024.0,13900.0,73999.0,,,,Viana do Castelo,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-m2-auto-ID8Q0vWQ.html,BMW M2 Auto,,6,2026-06-21 23:46
BMW,218 Gran,2021.0,132260.0,23900.0,,,,Massamá E Monte Abraão,Para o topo hoje às 22:18,https://www.standvirtual.com/carros/anuncio/bmw-218-gran-coup-i-m-sport-ID8PZ9i6.html,BMW 218 Gran Coupé i M Sport,,6,2026-06-21 23:46
BMW,X5 50,2026.0,1.0,110700.0,,,,Porto Salvo,Para o topo hoje às 22:10,https://www.standvirtual.com/carros/anuncio/bmw-x5-50-e-xdrive-pack-ID8PYGFQ.html,BMW X5 50 e xDrive Pack,,6,2026-06-21 23:46
BMW,serie 1,2005.0,282000.0,5500.0,,,,Samora Correia,Hoje às 17:30,https://www.olx.pt/d/anuncio/bmw-serie-1-118d-m47-IDJt3yw.html?search_reason=search%7Corganic,Bmw serie 1 118D M47,,6,2026-06-21 23:46
BMW,320d touring,2000.0,151685.0,4500.0,,,,Alcochete,Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-320d-touring-IDJrJE3.html?search_reason=search%7Cpromoted,BMW 320d touring,https://ireland.apollo.olxcdn.com:443/v1/files/mgw8u2x8h5dt1-PT/image;s=150x200;q=50,7,2026-06-21 23:46
BMW,216 Gran,2023.0,50247.0,33900.0,,,,Benedita,Para o topo hoje às 10:46,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-coup-d-pack-desportivo-m-ID8Q0qnv.html,BMW 216 Gran Coupé d Pack Desportivo M,https://ireland.apollo.olxcdn.com:443/v1/files/3z4bu7pex2yc-PT/image;s=159x106;q=50,7,2026-06-21 23:46
BMW,225xe Active,2021.0,64250.0,21400.0,,,,Mafra,Para o topo hoje às 09:51,https://www.standvirtual.com/carros/anuncio/bmw-225xe-active-tourer-advantage-ID8PXmBO.html,BMW 225xe Active Tourer Advantage,https://ireland.apollo.olxcdn.com:443/v1/files/09wn4qijtl593-PT/image;s=159x106;q=50,7,2026-06-21 23:46
BMW,320d 150cv,2002.0,350000.0,3950.0,,,,Santa Clara,Hoje às 22:25,https://www.olx.pt/d/anuncio/vendo-minha-bmw-320d-150cv-2002-IDJt6lK.html?search_reason=search%7Corganic,Vendo minha bmw 320d 150cv 2002,https://ireland.apollo.olxcdn.com:443/v1/files/odlyrc0k9hyg3-PT/image;s=150x199;q=50,7,2026-06-21 23:46
BMW,x1 sdrive,2016.0,79000.0,25000.0,,,,Almancil,Hoje às 21:14,https://www.olx.pt/d/anuncio/bmw-x1-sdrive-2-0-d-pack-m-IDJt5Ll.html?search_reason=search%7Corganic,Bmw x1 sdrive 2.0 d pack M,,7,2026-06-21 23:46
BMW,G21. 316d,2021.0,177000.0,21500.0,,,,Rebordosa,Hoje às 08:54,https://www.olx.pt/d/anuncio/bmw-g21-316d-mid-hybrid-2021-IDJsYUj.html?search_reason=search%7Corganic,Bmw G21. 316d mid hybrid  2021,,7,2026-06-21 23:46
BMW,7.30 em,2008.0,298700.0,13500.0,,,,"Enxara Do Bispo, Gradil E Vila Franca Do Rosário",19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-7-30-em-timo-estado-IDJsMtK.html?search_reason=search%7Corganic,BMW 7.30 em ótimo estado,,7,2026-06-21 23:46
BMW,525 dA,2005.0,309697.0,6950.0,,,,Queluz E Belas,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-525-da-ID8PZ2xG.html,BMW 525 dA,,7,2026-06-21 23:46
BMW,X3 30,2020.0,96307.0,31500.0,,,,Martim,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x3-30-e-xdrive-xline-ID8Q0xWe.html,BMW X3 30 e xDrive xLine,,7,2026-06-21 23:46
BMW,M240i xDrive,2023.0,22000.0,58999.0,,,,Alfeizerão,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-m240i-xdrive-pack-desportivo-m-pro-auto-ID8Q0vB4.html,BMW M240i xDrive Pack Desportivo M Pro Auto,,7,2026-06-21 23:46
BMW,Z4 35i,2010.0,77000.0,29800.0,,,,Santo António dos Olivais,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-z4-35i-306cv-biturbo-nacional-manual-IDJhbQt.html?search_reason=search%7Corganic,BMW Z4 35i 306cv biturbo NACIONAL Manual,,7,2026-06-21 23:46
BMW,116 d,2022.0,50500.0,26900.0,,,,Faro (Sé E São Pedro),Para o topo hoje às 16:45,https://www.standvirtual.com/carros/anuncio/bmw-116-d-pack-desportivo-m-ID8Q0zWw.html,BMW 116 d Pack Desportivo M,,7,2026-06-21 23:46
BMW,218 Gran,2021.0,121584.0,25500.0,,,,Silveiros E Rio Covo (Santa Eulália),Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-218-gran-coup-i-pack-desportivo-m-ID8PZ9ln.html,BMW 218 Gran Coupé i Pack Desportivo M,,7,2026-06-21 23:46
BMW,X5 M50d,2014.0,300400.0,34999.0,,,,São Clemente,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-x5-m50d-impecavel-IDJshCk.html?search_reason=search%7Cpromoted,BMW X5 M50d impecavel,,7,2026-06-21 23:46
BMW,X2 16,2019.0,165048.0,22790.0,,,,Silvares,Hoje às 20:20,https://www.standvirtual.com/carros/anuncio/bmw-x2-16-d-sdrive-auto-pack-m-ID8Q0mZi.html,BMW X2 16 d sDrive Auto Pack M,,7,2026-06-21 23:46
BMW,116 i,2014.0,103000.0,12000.0,,,,Lisboa,Para o topo a 18 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-116-i-pack-m-ID8PZ3V5.html,BMW 116 i Pack M,,7,2026-06-21 23:46
BMW,216 Gran,2016.0,198000.0,9990.0,,,,Laranjeiro E Feijó,18 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-tourer-d-aut-sport-line-ID8Q0Akk.html,BMW 216 Gran Tourer d Aut. Sport Line,,7,2026-06-21 23:46
BMW,335i Manual,2006.0,181000.0,24999.0,,,,"Silvares, Pias, Nogueira E Alvarenga",Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-335i-manual-IDJqzDI.html?search_reason=search%7Corganic,BMW 335i Manual,,7,2026-06-21 23:46
BMW,118 d,2010.0,134000.0,15950.0,,,,Fânzeres E São Pedro Da Cova,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-118-d-cabrio-auto-ID8Q0uRa.html,BMW 118 d Cabrio Auto,,7,2026-06-21 23:46
BMW,116 d,2016.0,178500.0,12900.0,,,,Fafe,Hoje às 16:21,https://www.standvirtual.com/carros/anuncio/bmw-116-d-efficientdynamics-edition-sport-line-ID8PZc8n.html,BMW 116 d EfficientDynamics Edition Sport Line,,7,2026-06-21 23:46
BMW,330 e,2022.0,34000.0,37500.0,,,,Aveiro,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-330-e-aut-m-sport-ID8Q0ytn.html,BMW 330 e Aut. M Sport,,7,2026-06-21 23:46
BMW,M135i xDrive,2013.0,148000.0,23500.0,,,,Rio de Mouro,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-m135i-xdrive-ID8PXEqy.html,BMW M135i xDrive,,7,2026-06-21 23:46
BMW,116d Advantage,2020.0,83000.0,18500.0,,,,Cadaval E Pêro Moniz,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-116d-advantage-corporate-edition-de-2020-IDJl8Ep.html?search_reason=search%7Corganic,BMW 116d Advantage Corporate Edition  de 2020,,7,2026-06-21 23:46
BMW,i3 Rex,2014.0,160000.0,12500.0,,,,S. João Da Madeira,Para o topo hoje às 19:33,https://www.olx.pt/d/anuncio/bmw-i3-rex-2014-full-extras-IDJ2lhq.html?search_reason=search%7Corganic,BMW i3 Rex 2014 • FULL Extras,,7,2026-06-21 23:46
BMW,E92 320D,2007.0,257500.0,13300.0,,,,Pombal,Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-e92-320d-nacional-IDJq8yc.html?search_reason=search%7Cpromoted,BMW E92 320D Nacional,,7,2026-06-21 23:46
BMW,430 i,2024.0,19000.0,64900.0,,,,Caparica E Trafaria,Para o topo a 17 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-430-i-xdrive-pack-desportivo-m-pro-auto-ID8Q0n2D.html,BMW 430 i xDrive Pack Desportivo M Pro Auto,,7,2026-06-21 23:46
BMW,520d Auto,2010.0,304000.0,10350.0,,,,Vila Nova De Famalicão E Calendário,Para o topo hoje às 16:54,https://www.olx.pt/d/anuncio/bmw-520d-auto-2010-nacional-IDJnItU.html?search_reason=search%7Cpromoted,BMW 520d Auto 2010 Nacional,,7,2026-06-21 23:46
BMW,320D Coupé,2007.0,290000.0,10750.0,,,,São João Das Lampas E Terrugem,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-320d-coup-automtico-sport-pack-m-nacional-selo-antigo-IDJkcyp.html?search_reason=search%7Corganic,BMW 320D Coupé | Automático // Sport Pack M - NACIONAL - SELO ANTIGO,,7,2026-06-21 23:46
BMW,120D coupe,2009.0,207000.0,9750.0,,,,Grijó E Sermonde,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-120d-coupe-pack-m-177hp-e82-IDJsIKl.html?search_reason=search%7Corganic,BMW 120D coupe Pack M 177hp E82,,7,2026-06-21 23:46
BMW,X6 35,2008.0,157944.0,24900.0,,,,Covelas,Para o topo hoje às 18:48,https://www.standvirtual.com/carros/anuncio/bmw-x6-35-d-xdrive-ID8PNGf7.html,BMW X6 35 d xDrive,,7,2026-06-21 23:46
BMW,316 ti,2003.0,230000.0,3850.0,,,,Buarcos,Hoje às 23:16,https://www.standvirtual.com/carros/anuncio/bmw-316-ti-ID8Q0Bjx.html,BMW 316 ti,,7,2026-06-21 23:46
BMW,530 d,2019.0,115000.0,31990.0,,,,"Enxara Do Bispo, Gradil E Vila Franca Do Rosário",Hoje às 02:12,https://www.standvirtual.com/carros/anuncio/bmw-530-d-pack-m-auto-ID8Q0B9Y.html,BMW 530 d Pack M Auto,,7,2026-06-21 23:46
BMW,520 d,2016.0,228566.0,14750.0,,,,Maia,20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-auto-ID8Q0B2J.html,BMW 520 d Line Luxury Auto,,7,2026-06-21 23:46
BMW,318 d,2013.0,150002.0,15990.0,,,,Marco,Para o topo hoje às 19:04,https://www.standvirtual.com/carros/anuncio/bmw-318-d-line-sport-ID8Q0Aot.html,BMW 318 d Line Sport,,7,2026-06-21 23:46
BMW,320 d,2014.0,187958.0,18990.0,,,,Braga,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-320-d-auto-pack-m-ID8Q0uhC.html,BMW 320 d Auto Pack M,,7,2026-06-21 23:46
BMW,X6 35,2008.0,273648.0,19900.0,,,,"Santa Iria De Azoia, São João Da Talha E Bobadela",Para o topo hoje às 20:45,https://www.standvirtual.com/carros/anuncio/bmw-x6-35-d-xdrive-ID8PVYde.html,BMW X6 35 d xDrive,,7,2026-06-21 23:46
BMW,520 d,2017.0,199000.0,19999.0,,,,Cortegaça,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-ID8Q0z4n.html,BMW 520 d Line Luxury,,7,2026-06-21 23:46
BMW,520D 163cv,2006.0,320000.0,4750.0,,,,Vila Franca de Xira,Para o topo a 16 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-520d-163cv-e61-IDJqnJe.html?search_reason=search%7Cpromoted,Bmw 520D 163cv E61,,7,2026-06-21 23:46
BMW,116 i,2022.0,69000.0,21980.0,,,,Mina De Água,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-116-i-advantage-ID8PVcqG.html,BMW 116 i Advantage,,7,2026-06-21 23:46
BMW,318 d,2014.0,214622.0,12950.0,,,,"Vila Nova De Paiva, Alhais E Fráguas",Para o topo hoje às 18:36,https://www.standvirtual.com/carros/anuncio/bmw-318-d-navigation-sport-ID8PZ7bl.html,BMW 318 d Navigation Sport,,7,2026-06-21 23:46
BMW,320 d,2009.0,260000.0,19750.0,,,,Ribeirão,Para o topo hoje às 20:42,https://www.standvirtual.com/carros/anuncio/bmw-320-d-dpf-ID8Q0nvT.html,BMW 320 d DPF,,7,2026-06-21 23:46
